time, length, x, y, value1, value2, value3		
91360,70,-90.325,88.745,498,1427,1290
91440,70,-90.360,88.700,499,1379,1271
91520,70,-90.390,88.650,502,1777,1454
91600,70,-90.425,88.590,502,1719,1413
91680,70,-90.455,88.550,500,1504,1329
91760,70,-90.495,88.500,497,1222,1171
91840,70,-90.520,88.440,496,1306,1223
91920,70,-90.550,88.390,497,1289,1232
92000,70,-90.585,88.345,500,1503,1350
92080,70,-90.615,88.290,503,1386,1271
92160,70,-90.650,88.240,502,1260,1222
92240,70,-90.680,88.195,500,1341,1235
92320,70,-90.710,88.145,499,1295,1212
92400,70,-90.740,88.090,505,1243,1175
92480,70,-90.780,88.040,504,1390,1249
92560,70,-90.810,87.990,504,1773,1445
92640,70,-90.840,87.945,502,1794,1410
92720,70,-90.870,87.895,498,1483,1319
92800,70,-90.895,87.840,496,1441,1344
92880,70,-90.930,87.790,497,1723,1483
92960,70,-90.960,87.740,498,1611,1470
93040,70,-90.995,87.685,497,1641,1487
93120,70,-91.020,87.635,494,1799,1560
93200,70,-91.055,87.590,490,1684,1514
93280,70,-91.090,87.535,490,1446,1381
93360,70,-91.125,87.485,491,1396,1344
93440,70,-91.155,87.435,491,1531,1401
93520,70,-91.180,87.385,491,1507,1399
93600,70,-91.215,87.335,489,1457,1369
93680,70,-91.245,87.285,488,1521,1391
93760,70,-91.280,87.235,487,1489,1350
93840,70,-91.310,87.185,489,1603,1372
93920,70,-91.340,87.130,492,1540,1347
94000,70,-91.370,87.080,490,1396,1275
94080,70,-91.410,87.035,489,1426,1287
94160,70,-91.440,86.980,489,1535,1306
94240,70,-91.470,86.930,487,1331,1204
94320,70,-91.495,86.885,486,1358,1216
94400,70,-91.525,86.835,488,1403,1235
94480,70,-91.560,86.780,488,1377,1213
94560,70,-91.590,86.730,486,1427,1237
94640,70,-91.625,86.680,483,1635,1289
94720,70,-91.655,86.630,482,1278,1121
94800,70,-91.690,86.575,482,1230,1092
94880,70,-91.720,86.525,483,1280,1112
94960,70,-91.750,86.480,482,1508,1233
95040,70,-91.785,86.430,482,1563,1264
95120,70,-91.810,86.375,478,1560,1263
95200,70,-91.845,86.330,477,1699,1349
95280,70,-91.875,86.280,477,1796,1427
95360,70,-91.910,86.225,481,1713,1372
95440,70,-91.940,86.180,480,1634,1330
95520,70,-91.970,86.130,476,1705,1376
95600,70,-92.005,86.070,476,1814,1447
95680,70,-92.040,86.020,474,1729,1387
95760,70,-92.065,85.975,474,1879,1450
95840,70,-92.090,85.925,476,1899,1452
95920,70,-92.125,85.870,477,1891,1427
96000,70,-92.155,85.820,475,1689,1335
96080,70,-92.190,85.770,473,1751,1371
96160,70,-92.225,85.725,473,1704,1341
96240,70,-92.260,85.675,471,1737,1346
96320,70,-92.285,85.620,473,1642,1259
96400,70,-92.320,85.575,474,1611,1245
96480,70,-92.350,85.525,471,1551,1212
96560,70,-92.380,85.465,471,1470,1163
96640,70,-92.415,85.420,471,1473,1159
96720,70,-92.440,85.370,472,1455,1130
96800,70,-92.475,85.315,474,1504,1157
96880,70,-92.505,85.270,472,1597,1188
96960,70,-92.540,85.220,473,1540,1189
97040,70,-92.565,85.170,470,1595,1216
97120,70,-92.610,85.115,472,1621,1242
97200,70,-92.630,85.070,473,1592,1219
97280,70,-92.660,85.020,474,1517,1173
97360,70,-92.695,84.965,475,1470,1149
97440,70,-92.730,84.920,475,1687,1281
97520,70,-92.760,84.865,473,1970,1403
97600,70,-92.790,84.815,475,1710,1280
97680,70,-92.825,84.765,477,1644,1257
97760,70,-92.855,84.715,477,1694,1284
97840,70,-92.890,84.665,478,1803,1315
98940,70,-92.825,84.585,353,794,615
99020,70,-92.790,84.630,479,1080,838
99100,70,-92.760,84.685,480,1520,1129
99180,70,-92.725,84.735,481,1759,1275
99260,70,-92.700,84.785,483,2152,1427
99340,70,-92.665,84.835,478,1974,1388
99420,70,-92.635,84.885,478,1871,1360
99500,70,-92.600,84.935,476,1595,1266
99580,70,-92.575,84.985,475,1503,1238
99660,70,-92.545,85.035,478,1555,1283
99740,70,-92.510,85.085,479,1555,1298
99820,70,-92.480,85.135,480,1852,1386
99900,70,-92.445,85.190,479,2305,1609
99980,70,-92.420,85.245,478,2000,1489
100060,70,-92.385,85.290,479,2160,1570
100140,70,-92.355,85.340,481,2193,1605
100220,70,-92.320,85.395,484,2204,1646
100300,70,-92.295,85.445,479,2284,1697
100380,70,-92.250,85.490,480,2230,1713
100460,70,-92.225,85.540,480,2240,1746
100540,70,-92.190,85.590,480,2273,1751
100620,70,-92.160,85.640,483,2033,1662
100700,70,-92.130,85.695,484,1978,1641
100780,70,-92.100,85.745,484,2042,1674
100860,70,-92.070,85.795,483,2027,1638
100940,70,-92.035,85.850,482,1895,1556
101020,70,-92.005,85.895,482,1796,1500
101100,70,-91.970,85.945,484,1748,1459
101180,70,-91.945,85.995,486,1617,1392
101260,70,-91.910,86.045,486,1631,1391
101340,70,-91.880,86.095,486,1825,1442
101420,70,-91.845,86.150,484,2113,1567
101500,70,-91.815,86.195,484,1767,1465
101580,70,-91.785,86.250,485,1646,1403
101660,70,-91.755,86.305,488,1570,1337
101740,70,-91.720,86.350,488,1722,1424
101820,70,-91.685,86.400,488,1763,1419
101900,70,-91.655,86.455,486,1677,1345
101980,70,-91.620,86.500,484,1557,1274
102060,70,-91.595,86.550,487,1620,1316
102140,70,-91.565,86.605,489,1759,1384
102220,70,-91.535,86.650,489,1698,1373
102300,70,-91.495,86.700,487,1634,1340
102380,70,-91.470,86.755,487,1630,1322
102460,70,-91.435,86.805,486,1623,1330
102540,70,-91.405,86.855,488,1539,1269
102620,70,-91.370,86.910,491,1463,1222
102700,70,-91.340,86.955,489,1395,1193
102780,70,-91.310,87.005,486,1435,1208
102860,70,-91.280,87.060,486,1583,1270
102940,70,-91.250,87.105,484,1570,1239
103020,70,-91.215,87.155,488,1541,1210
103100,70,-91.190,87.210,486,1417,1164
103180,70,-91.145,87.255,487,1351,1127
103260,70,-91.120,87.310,485,1378,1124
103340,70,-91.085,87.365,482,1560,1219
103420,70,-91.055,87.410,484,1458,1189
103500,70,-91.020,87.460,486,1560,1212
103580,70,-90.995,87.515,486,1849,1312
103660,70,-90.965,87.565,485,1522,1214
103740,70,-90.935,87.615,484,1496,1235
103820,70,-90.900,87.660,482,1436,1186
103900,70,-90.865,87.715,484,1263,1090
103980,70,-90.840,87.765,485,1272,1096
104060,70,-90.805,87.815,485,1296,1114
104140,70,-90.775,87.865,487,1280,1116
104220,70,-90.740,87.915,483,1270,1107
104300,70,-90.710,87.965,482,1562,1264
104380,70,-90.675,88.015,483,1498,1204
104460,70,-90.650,88.070,486,1333,1120
104540,70,-90.615,88.120,487,1353,1144
104620,70,-90.585,88.170,487,1396,1159
104700,70,-90.545,88.225,485,1303,1100
104780,70,-90.515,88.270,482,1366,1135
104860,70,-90.480,88.320,482,1462,1164
104940,70,-90.455,88.370,484,1499,1188
105020,70,-90.425,88.420,486,1475,1167
105100,70,-90.395,88.470,487,1237,1030
105180,70,-90.365,88.525,484,1161,995
105260,70,-90.330,88.570,484,1038,912
105340,70,-90.305,88.625,484,1036,909
105420,70,-90.270,88.680,486,1098,967
105500,70,-90.240,88.730,487,1228,1048
105580,70,-90.205,88.780,488,1349,1091
105660,70,-90.175,88.830,485,1150,1016
105740,70,-90.140,88.875,484,1293,1090
105820,70,-90.110,88.930,486,1318,1065
105900,70,-90.075,88.980,486,1214,1039
105980,70,-90.050,89.030,486,1243,1044
106060,70,-90.015,89.080,486,1282,1051
106140,70,-89.985,89.135,485,1408,1158
106220,70,-89.950,89.180,483,1475,1165
106300,70,-89.915,89.230,484,1552,1223
106380,70,-89.885,89.285,487,1607,1242
106460,70,-89.855,89.335,486,1635,1260
106540,70,-89.825,89.385,487,1681,1255
106620,70,-89.795,89.435,485,1813,1288
106700,70,-89.765,89.485,482,1621,1238
106780,70,-89.730,89.535,482,1654,1254
106860,70,-89.705,89.585,486,1708,1247
106940,70,-89.670,89.640,488,1653,1233
107020,70,-89.640,89.685,488,1739,1264
107100,70,-89.605,89.740,486,1673,1213
107180,70,-89.575,89.795,485,1553,1156
107260,70,-89.550,89.840,485,1657,1242
107340,70,-89.515,89.890,488,1754,1276
108510,70,-89.205,90.190,367,556,414
108590,70,-89.235,90.150,489,837,610
108670,70,-89.260,90.100,487,942,740
108750,70,-89.290,90.050,488,1028,825
108830,70,-89.320,90.000,490,1136,923
108910,70,-89.355,89.945,489,1457,1148
108990,70,-89.385,89.900,489,1353,1117
109070,70,-89.420,89.850,486,1337,1108
109150,70,-89.455,89.800,486,1486,1223
109230,70,-89.490,89.750,486,1596,1308
109310,70,-89.515,89.690,488,1626,1353
109390,70,-89.550,89.645,490,1745,1431
109470,70,-89.580,89.595,489,1960,1544
109550,70,-89.615,89.545,487,2076,1647
109630,70,-89.645,89.495,487,2062,1676
109710,70,-89.680,89.445,488,2108,1693
109790,70,-89.705,89.390,489,2072,1687
109870,70,-89.735,89.335,490,2005,1665
109950,70,-89.770,89.285,490,2238,1763
110030,70,-89.805,89.235,489,2442,1889
110110,70,-89.840,89.185,486,2361,1857
110190,70,-89.865,89.140,488,2601,1967
110270,70,-89.895,89.090,493,2871,2105
110350,70,-89.925,89.035,493,2923,2092
110430,70,-89.960,88.990,492,2519,1940
110510,70,-89.990,88.935,490,2352,1857
110590,70,-90.025,88.880,491,2319,1847
110670,70,-90.055,88.835,492,2295,1837
110750,70,-90.090,88.785,494,2163,1770
110830,70,-90.115,88.730,495,2240,1767
110910,70,-90.150,88.680,495,2017,1677
110990,70,-90.185,88.630,493,2162,1744
111070,70,-90.220,88.575,492,1964,1601
111150,70,-90.250,88.530,493,1756,1496
111230,70,-90.285,88.480,496,1687,1440
111310,70,-90.310,88.425,498,1805,1488
111390,70,-90.345,88.380,498,2078,1604
111470,70,-90.375,88.330,496,2070,1597
111550,70,-90.405,88.275,494,1930,1545
111630,70,-90.440,88.225,496,1799,1483
111710,70,-90.465,88.180,499,1744,1453
111790,70,-90.495,88.120,499,2007,1577
111870,70,-90.525,88.070,499,2044,1630
111950,70,-90.560,88.020,498,2044,1622
112030,70,-90.590,87.970,498,2081,1661
112110,70,-90.620,87.920,499,2108,1675
112190,70,-90.655,87.870,501,1980,1624
112270,70,-90.690,87.820,501,2148,1694
112350,70,-90.720,87.770,503,2392,1760
112430,70,-90.755,87.720,500,2127,1656
112510,70,-90.785,87.665,498,2047,1648
112590,70,-90.820,87.615,500,1983,1605
112670,70,-90.845,87.565,501,2190,1703
112750,70,-90.880,87.515,502,2099,1634
112830,70,-90.910,87.465,499,2134,1677
112910,70,-90.945,87.415,500,2062,1623
112990,70,-90.970,87.365,498,1969,1551
113070,70,-91.005,87.310,500,1941,1550
113150,70,-91.040,87.260,502,1943,1550
113230,70,-91.065,87.210,502,1872,1487
113310,70,-91.100,87.160,502,1910,1491
113390,70,-91.125,87.110,498,1873,1469
113470,70,-91.160,87.060,496,2149,1601
113550,70,-91.190,87.010,499,2048,1539
113630,70,-91.225,86.960,500,1855,1443
113710,70,-91.260,86.910,501,1826,1439
113790,70,-91.295,86.860,498,1811,1446
113870,70,-91.320,86.805,498,1721,1381
113950,70,-91.355,86.755,496,1625,1323
114030,70,-91.385,86.705,496,1533,1272
114110,70,-91.420,86.655,498,1533,1281
114190,70,-91.450,86.605,497,1539,1284
114270,70,-91.480,86.555,497,1668,1355
114350,70,-91.510,86.500,496,1709,1360
114430,70,-91.545,86.455,493,1814,1408
114510,70,-91.575,86.405,493,1963,1502
114590,70,-91.610,86.350,495,2005,1537
114670,70,-91.635,86.305,495,2015,1579
114750,70,-91.670,86.250,495,1945,1564
114830,70,-91.700,86.195,491,1961,1572
114910,70,-91.735,86.150,490,1827,1477
114990,70,-91.765,86.100,490,2029,1584
115070,70,-91.795,86.045,493,1921,1500
115150,70,-91.830,85.995,494,1669,1365
115230,70,-91.860,85.945,491,1581,1320
115310,70,-91.895,85.895,489,1577,1321
115390,70,-91.925,85.845,487,1609,1346
115470,70,-91.955,85.790,488,1656,1391
115550,70,-91.985,85.740,487,1882,1465
115630,70,-92.020,85.690,487,1823,1474
115710,70,-92.050,85.640,486,1644,1378
115790,70,-92.085,85.590,483,1660,1348
115870,70,-92.110,85.540,483,1723,1404
115950,70,-92.145,85.490,482,1638,1356
116030,70,-92.175,85.440,484,1606,1353
116110,70,-92.210,85.390,484,1527,1309
116190,70,-92.230,85.340,482,1549,1310
116270,70,-92.270,85.285,477,1534,1280
116350,70,-92.300,85.240,476,1507,1292
116430,70,-92.335,85.185,476,1540,1316
116510,70,-92.370,85.130,477,1368,1209
116590,70,-92.405,85.085,478,1501,1264
116670,70,-92.435,85.035,478,1669,1345
116750,70,-92.460,84.980,474,1584,1281
116830,70,-92.495,84.930,472,1854,1427
116910,70,-92.525,84.880,471,1735,1376
116990,70,-92.560,84.830,472,1675,1330
117070,70,-92.585,84.780,474,1613,1281
117150,70,-92.620,84.730,471,1557,1268
117230,70,-92.650,84.680,470,1564,1259
117310,70,-92.685,84.625,467,1522,1229
117390,70,-92.715,84.575,465,1513,1190
117470,70,-92.745,84.525,466,1361,1113
118570,70,-92.685,84.455,342,590,504
118650,70,-92.655,84.500,463,932,732
118730,70,-92.625,84.545,460,1172,881
118810,70,-92.595,84.595,461,1210,927
118890,70,-92.565,84.650,463,1449,1034
118970,70,-92.530,84.700,467,1748,1177
119050,70,-92.500,84.750,467,1602,1167
119130,70,-92.465,84.800,465,1611,1213
119210,70,-92.440,84.845,465,1316,1098
119290,70,-92.400,84.900,465,1172,1063
119370,70,-92.365,84.955,466,1170,1054
119450,70,-92.335,85.000,466,1546,1234
119530,70,-92.305,85.055,467,1365,1207
119610,70,-92.280,85.105,464,1373,1248
119690,70,-92.245,85.150,463,1658,1393
119770,70,-92.215,85.205,464,1535,1321
119850,70,-92.180,85.260,464,1638,1384
119930,70,-92.150,85.300,466,1644,1399
120010,70,-92.120,85.355,466,1639,1417
120090,70,-92.090,85.410,464,1665,1447
120170,70,-92.055,85.460,462,1693,1461
120250,70,-92.025,85.510,461,1699,1448
120330,70,-91.990,85.565,462,1736,1469
120410,70,-91.965,85.615,463,1763,1490
120490,70,-91.930,85.665,461,1765,1473
120570,70,-91.895,85.715,459,1589,1389
120650,70,-91.860,85.765,458,1829,1476
120730,70,-91.830,85.815,457,1956,1584
120810,70,-91.795,85.865,458,1863,1556
120890,70,-91.770,85.915,459,1668,1449
120970,70,-91.735,85.970,458,1605,1428
121050,70,-91.705,86.020,455,1454,1332
121130,70,-91.670,86.070,454,1590,1396
121210,70,-91.640,86.120,452,1543,1368
121290,70,-91.610,86.170,454,1422,1321
121370,70,-91.580,86.220,454,1264,1227
121450,70,-91.545,86.275,454,1193,1183
121530,70,-91.515,86.325,450,1353,1263
121610,70,-91.480,86.375,449,1338,1248
121690,70,-91.455,86.425,450,1488,1330
121770,70,-91.420,86.470,450,1540,1361
121850,70,-91.390,86.525,452,1626,1416
121930,70,-91.355,86.580,450,1602,1355
122010,70,-91.320,86.625,448,1468,1301
122090,70,-91.285,86.680,447,1369,1226
122170,70,-91.260,86.730,447,1565,1299
122250,70,-91.225,86.775,447,1421,1239
122330,70,-91.195,86.830,451,1486,1278
122410,70,-91.160,86.880,450,1313,1203
122490,70,-91.135,86.925,447,1336,1217
122570,70,-91.100,86.985,448,1421,1268
122650,70,-91.070,87.040,446,1411,1244
122730,70,-91.035,87.080,449,1615,1318
122810,70,-91.005,87.135,453,1620,1302
122890,70,-90.980,87.190,453,1538,1271
122970,70,-90.945,87.230,452,1418,1220
123050,70,-90.915,87.285,450,1409,1225
123130,70,-90.880,87.340,450,1395,1210
123210,70,-90.850,87.385,452,1431,1174
123290,70,-90.820,87.440,455,1592,1272
123370,70,-90.790,87.490,455,1689,1326
123450,70,-90.750,87.540,456,1792,1393
123530,70,-90.720,87.590,454,1774,1377
123610,70,-90.685,87.645,454,1586,1282
123690,70,-90.655,87.690,457,1810,1371
123770,70,-90.620,87.745,458,1562,1251
123850,70,-90.600,87.800,459,1570,1253
123930,70,-90.565,87.845,460,1665,1306
124010,70,-90.535,87.895,459,1525,1251
124090,70,-90.500,87.950,459,1670,1328
124170,70,-90.475,88.000,461,1915,1438
124250,70,-90.440,88.050,464,1811,1381
124330,70,-90.405,88.100,465,1637,1292
124410,70,-90.370,88.150,465,1702,1314
124490,70,-90.340,88.200,462,1843,1345
124570,70,-90.305,88.245,464,1599,1272
124650,70,-90.280,88.305,466,1539,1233
124730,70,-90.245,88.360,468,1409,1187
124810,70,-90.215,88.400,467,1555,1272
124890,70,-90.180,88.455,469,1770,1376
124970,70,-90.145,88.510,468,1687,1314
125050,70,-90.110,88.550,466,1506,1212
125130,70,-90.080,88.605,468,1441,1162
125210,70,-90.045,88.660,472,1364,1128
125290,70,-90.020,88.705,473,1373,1136
125370,70,-89.985,88.755,472,1500,1201
125450,70,-89.960,88.810,470,1424,1187
125530,70,-89.925,88.860,471,1355,1168
125610,70,-89.895,88.910,473,1416,1210
125690,70,-89.860,88.965,475,1519,1268
125770,70,-89.835,89.010,475,1645,1299
125850,70,-89.800,89.065,477,1496,1240
125930,70,-89.770,89.120,475,1425,1206
126010,70,-89.735,89.165,473,1454,1223
126090,70,-89.705,89.215,475,1420,1192
126170,70,-89.670,89.265,478,1383,1176
126250,70,-89.645,89.315,477,1492,1244
126330,70,-89.615,89.370,476,1487,1231
126410,70,-89.580,89.420,474,1466,1219
126490,70,-89.545,89.475,473,1580,1254
126570,70,-89.510,89.525,475,1427,1148
126650,70,-89.480,89.575,476,1355,1125
126730,70,-89.450,89.625,476,1519,1222
126810,70,-89.420,89.670,477,1527,1211
126890,70,-89.385,89.720,476,1667,1282
126970,70,-89.360,89.775,478,1672,1246
127050,70,-89.325,89.825,477,1535,1179
127130,70,-89.300,89.875,478,1467,1149
127210,70,-89.265,89.930,479,1480,1177
127290,70,-89.235,89.985,480,1466,1160
127370,70,-89.200,90.030,479,1475,1176
127450,70,-89.170,90.080,478,1455,1160
127530,70,-89.135,90.130,479,1597,1241
127610,70,-89.110,90.180,482,1670,1249
127690,70,-89.075,90.230,481,1596,1190
127770,70,-89.045,90.285,483,1448,1083
127850,70,-89.010,90.325,482,1522,1117
127930,70,-88.975,90.385,481,1859,1273
128010,70,-88.940,90.440,483,1872,1277
128090,70,-88.915,90.485,485,1681,1162
129260,70,-88.610,90.790,364,699,454
129340,70,-88.640,90.745,487,1118,726
129420,70,-88.670,90.695,485,1263,863
129500,70,-88.705,90.645,487,1229,869
129580,70,-88.730,90.595,486,1157,871
129660,70,-88.765,90.545,485,1284,1004
129740,70,-88.790,90.495,483,1459,1144
129820,70,-88.825,90.445,481,1561,1210
129900,70,-88.855,90.390,481,1549,1229
129980,70,-88.885,90.335,482,1564,1269
130060,70,-88.915,90.290,484,1592,1317
130140,70,-88.950,90.240,484,1658,1392
130220,70,-88.980,90.185,481,1652,1404
130300,70,-89.020,90.140,479,1732,1483
130380,70,-89.050,90.085,480,1652,1457
130460,70,-89.085,90.035,482,1772,1534
130540,70,-89.110,89.990,484,1803,1532
130620,70,-89.145,89.935,485,1650,1452
130700,70,-89.175,89.880,482,1524,1395
130780,70,-89.210,89.835,479,1499,1382
130860,70,-89.240,89.785,481,1601,1419
130940,70,-89.275,89.730,484,1766,1490
131020,70,-89.305,89.675,484,2400,1732
131100,70,-89.335,89.630,485,2480,1890
131180,70,-89.370,89.580,482,1961,1667
131260,70,-89.405,89.525,483,1940,1635
131340,70,-89.435,89.475,484,1659,1470
131420,70,-89.470,89.425,486,1487,1371
131500,70,-89.490,89.375,488,1390,1309
131580,70,-89.525,89.325,489,1360,1293
131660,70,-89.555,89.275,487,1375,1287
131740,70,-89.590,89.220,490,1304,1240
131820,70,-89.620,89.175,492,1227,1183
131900,70,-89.660,89.120,491,1144,1129
131980,70,-89.685,89.065,493,1172,1147
132060,70,-89.720,89.015,492,1205,1158
132140,70,-89.750,88.965,492,1213,1157
132220,70,-89.785,88.915,492,1148,1122
132300,70,-89.815,88.865,491,1289,1214
132380,70,-89.850,88.815,495,1522,1324
132460,70,-89.880,88.760,497,1528,1332
132540,70,-89.910,88.710,497,1940,1498
132620,70,-89.940,88.660,495,1625,1408
132700,70,-89.975,88.610,494,1614,1390
132780,70,-90.005,88.560,494,1662,1398
132860,70,-90.035,88.510,497,1746,1427
132940,70,-90.065,88.460,499,1958,1482
133020,70,-90.090,88.405,499,2333,1648
133100,70,-90.125,88.355,499,2299,1712
133180,70,-90.155,88.305,499,2180,1700
133260,70,-90.190,88.250,502,2087,1666
133340,70,-90.215,88.200,501,1975,1616
133420,70,-90.255,88.150,501,1898,1591
133500,70,-90.285,88.100,501,1949,1620
133580,70,-90.320,88.050,500,1851,1575
133660,70,-90.350,88.000,497,1947,1606
133740,70,-90.385,87.950,498,2070,1665
133820,70,-90.410,87.900,502,2190,1718
133900,70,-90.445,87.845,504,2148,1681
133980,70,-90.475,87.795,504,2016,1633
134060,70,-90.510,87.745,502,1820,1524
134140,70,-90.540,87.690,499,1802,1510
134220,70,-90.575,87.645,501,1904,1538
134300,70,-90.610,87.595,503,1748,1442
134380,70,-90.640,87.540,504,2037,1563
134460,70,-90.670,87.490,505,1976,1531
134540,70,-90.700,87.445,502,1766,1432
134620,70,-90.730,87.390,502,1742,1432
134700,70,-90.765,87.340,500,1699,1405
134780,70,-90.790,87.295,508,1571,1317
134860,70,-90.825,87.235,510,1713,1357
134940,70,-90.860,87.190,508,1622,1288
135020,70,-90.895,87.140,504,1702,1328
135100,70,-90.925,87.080,502,1626,1307
135180,70,-90.960,87.035,503,1613,1282
135260,70,-90.985,86.985,504,1598,1292
135340,70,-91.020,86.930,503,1575,1279
135420,70,-91.050,86.880,505,1464,1206
135500,70,-91.085,86.830,502,1432,1165
135580,70,-91.110,86.780,503,1490,1197
135660,70,-91.145,86.730,503,1494,1183
135740,70,-91.175,86.680,505,1716,1285
135820,70,-91.210,86.630,507,1856,1349
135900,70,-91.240,86.580,505,1761,1347
135980,70,-91.265,86.520,504,1685,1283
